,date,intersection,intersection_id,weather,type,AM_available,AM_scraped,MD_available,MD_scraped,PM_available,PM_scraped,AM_peak_hour,AM_north_bikes_vol,AM_north_peds_vol,AM_north_veh_vol,AM_east_bikes_vol,AM_east_peds_vol,AM_east_veh_vol,AM_south_bikes_vol,AM_south_peds_vol,AM_south_veh_vol,AM_west_bikes_vol,AM_west_peds_vol,AM_west_veh_vol,PM_peak_hour,PM_north_bikes_vol,PM_north_peds_vol,PM_north_veh_vol,PM_east_bikes_vol,PM_east_peds_vol,PM_east_veh_vol,PM_south_bikes_vol,PM_south_peds_vol,PM_south_veh_vol,PM_west_bikes_vol,PM_west_peds_vol,PM_west_veh_vol,MD_peak_hour,MD_north_bikes_vol,MD_north_peds_vol,MD_north_veh_vol,MD_east_bikes_vol,MD_east_peds_vol,MD_east_veh_vol,MD_south_bikes_vol,MD_south_peds_vol,MD_south_veh_vol,MD_west_bikes_vol,MD_west_peds_vol,MD_west_veh_vol,latitude,longitude,geometry
1396,2021-04-15,GRANVILLE ST AND W 5TH AV,681,partly cloudy,,True,True,True,True,True,True,08:00 - 09:00,,,697.0,,37.0,67.0,,,2025.0,,,,16:05 - 17:05,,,2531.0,,95.0,107.0,2.0,,951.0,,2.0,,15:00 - 16:00,1.0,,2296.0,,88.0,109.0,5.0,,892.0,,3.0,,49.26677618,-123.1384378,POINT (-123.1384378 49.26677618)
1397,2021-06-01,GRANVILLE ST AND W 5TH AV,681,partly cloudy,,True,True,True,True,True,True,08:00 - 09:00,1.0,,810.0,,49.0,89.0,1.0,,1133.0,,11.0,,16:35 - 17:35,,,1172.0,,109.0,118.0,3.0,,1072.0,,40.0,,15:00 - 16:00,,,1006.0,,81.0,116.0,2.0,,864.0,,48.0,,49.26677618,-123.1384378,POINT (-123.1384378 49.26677618)
1398,2021-11-02,HAWKS AV AND PRIOR ST,387,sunny,,True,True,False,True,True,True,07:40 - 08:40,1.0,2.0,,1.0,8.0,786.0,1.0,6.0,18.0,,14.0,568.0,16:55 - 17:55,1.0,5.0,,,2.0,735.0,,3.0,41.0,,11.0,932.0,,,,,,,,,,,,,,49.27653664,-123.087358,POINT (-123.087358 49.27653664)
1399,2021-02-04,W 28TH AV AND HEATHER ST,715,rain,,True,True,True,True,True,True,07:55 - 08:55,40.0,10.0,53.0,7.0,29.0,152.0,14.0,18.0,77.0,6.0,59.0,39.0,16:00 - 17:00,7.0,2.0,37.0,,15.0,40.0,17.0,18.0,61.0,13.0,35.0,51.0,15:00 - 16:00,9.0,3.0,57.0,,30.0,58.0,27.0,9.0,75.0,12.0,43.0,64.0,49.24619182,-123.1204758,POINT (-123.1204758 49.24619182)
1400,2021-02-04,HEATHER ST AND W 29TH AV,716,rain,,True,True,True,True,True,True,07:55 - 08:55,30.0,62.0,76.0,24.0,3.0,30.0,6.0,7.0,78.0,2.0,33.0,,16:00 - 17:00,10.0,26.0,43.0,1.0,15.0,20.0,8.0,7.0,51.0,21.0,10.0,,15:00 - 16:00,8.0,53.0,64.0,4.0,31.0,40.0,21.0,7.0,74.0,15.0,3.0,,49.24526935,-123.1205055,POINT (-123.1205055 49.24526935)
1401,2021-05-12,W BROADWAY AND HEMLOCK ST,415,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,,47.0,250.0,,17.0,661.0,6.0,79.0,1125.0,1.0,36.0,832.0,16:40 - 17:40,3.0,92.0,350.0,2.0,28.0,693.0,,184.0,1060.0,,112.0,1049.0,,,,,,,,,,,,,,49.26355955,-123.1360969,POINT (-123.1360969 49.26355955)
1402,2021-09-28,DAVIE ST AND JERVIS ST,319,light rain,,True,True,False,True,True,True,07:45 - 08:45,4.0,79.0,52.0,4.0,67.0,271.0,3.0,51.0,68.0,,52.0,259.0,17:00 - 18:00,11.0,219.0,76.0,13.0,192.0,453.0,6.0,216.0,130.0,16.0,85.0,253.0,,,,,,,,,,,,,,49.28280155,-123.1349319,POINT (-123.1349319 49.28280155)
1403,2021-09-28,NELSON ST AND JERVIS ST,698,light rain,,True,True,False,True,True,True,08:00 - 09:00,13.0,41.0,45.0,,69.0,103.0,7.0,87.0,114.0,7.0,60.0,325.0,16:55 - 17:55,14.0,68.0,76.0,17.0,95.0,169.0,8.0,79.0,109.0,8.0,82.0,326.0,,,,,,,,,,,,,,49.28491101,-123.1317427,POINT (-123.1317427 49.28491101)
1404,2021-07-15,JERVIS ST AND PACIFIC ST,312,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,7.0,13.0,51.0,14.0,16.0,172.0,,8.0,149.0,61.0,23.0,260.0,17:00 - 18:00,11.0,20.0,34.0,57.0,28.0,242.0,6.0,43.0,274.0,137.0,59.0,321.0,,,,,,,,,,,,,,49.28068968,-123.1381201,POINT (-123.1381201 49.28068968)
1405,2021-10-23,JERVIS ST AND PACIFIC ST,312,rainy,,True,True,True,True,True,True,08:00 - 09:00,1.0,15.0,27.0,8.0,14.0,83.0,,13.0,78.0,8.0,19.0,203.0,16:05 - 17:05,1.0,36.0,49.0,2.0,39.0,371.0,,15.0,221.0,11.0,46.0,435.0,12:00 - 13:00,1.0,23.0,60.0,8.0,13.0,322.0,,12.0,213.0,18.0,40.0,478.0,49.28068968,-123.1381201,POINT (-123.1381201 49.28068968)
1406,2021-03-30,JOYCE ST AND KINGSWAY,77,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,,43.0,595.0,,71.0,1417.0,1.0,42.0,603.0,3.0,37.0,843.0,16:15 - 17:15,,114.0,613.0,6.0,202.0,1103.0,1.0,124.0,958.0,,71.0,1525.0,,,,,,,,,,,,,,49.2341535,-123.0358766,POINT (-123.0358766 49.2341535)
1407,2021-04-15,E 12TH AV AND KINGSWAY,414,partly cloudy,,True,True,True,True,True,True,08:00 - 09:00,8.0,95.0,662.0,1.0,5.0,1139.0,6.0,,1430.0,,69.0,999.0,17:00 - 18:00,3.0,74.0,1127.0,,15.0,912.0,4.0,,1029.0,1.0,75.0,1373.0,15:00 - 16:00,5.0,94.0,1127.0,,13.0,975.0,5.0,,1031.0,,76.0,1362.0,49.25985098,-123.0965585,POINT (-123.0965585 49.25985098)
1408,2021-04-07,E BROADWAY AND KINGSWAY,525,light rain,,True,True,True,True,True,True,08:00 - 09:00,1.0,95.0,974.0,2.0,71.0,1438.0,,57.0,1271.0,1.0,17.0,633.0,16:00 - 17:00,,177.0,1235.0,4.0,229.0,1197.0,4.0,143.0,893.0,,105.0,1215.0,15:00 - 16:00,,122.0,1073.0,2.0,177.0,1123.0,1.0,151.0,846.0,2.0,96.0,1197.0,49.26285926,-123.099514,POINT (-123.099514 49.26285926)
1409,2021-04-07,KINGSWAY AND FRASER ST,289,rainy,,True,True,True,True,True,True,08:00 - 09:00,4.0,22.0,450.0,6.0,20.0,1650.0,,23.0,716.0,2.0,32.0,980.0,16:00 - 17:00,3.0,41.0,558.0,7.0,46.0,1053.0,,26.0,714.0,4.0,61.0,1794.0,15:00 - 16:00,4.0,43.0,516.0,1.0,39.0,1064.0,,45.0,733.0,2.0,55.0,1726.0,49.25671757,-123.0898541,POINT (-123.0898541 49.25671757)
1410,2021-03-31,KNIGHT ST AND E 16TH AV,717,partly cloudy,,True,True,False,True,True,True,07:30 - 08:30,,,836.0,,,,,,994.0,,4.0,1.0,16:35 - 17:35,,,1207.0,,,,1.0,,993.0,,10.0,6.0,,,,,,,,,,,,,,49.25621359,-123.0758824,POINT (-123.0758824 49.25621359)
1411,2021-04-07,E 12TH AV AND MAIN ST,3,light rain,,True,True,True,True,True,True,08:00 - 09:00,1.0,,399.0,,36.0,790.0,2.0,,707.0,,3.0,947.0,17:00 - 18:00,1.0,47.0,762.0,,122.0,1005.0,2.0,73.0,674.0,1.0,92.0,1418.0,15:00 - 16:00,2.0,56.0,606.0,,129.0,986.0,5.0,82.0,683.0,,92.0,1443.0,49.26020106,-123.101075,POINT (-123.101075 49.26020106)
1412,2021-04-10,E 12TH AV AND MAIN ST,3,partly cloudy,,True,True,True,True,True,True,08:00 - 09:00,1.0,17.0,251.0,,60.0,559.0,5.0,10.0,420.0,1.0,30.0,468.0,16:00 - 17:00,1.0,104.0,763.0,,431.0,1187.0,11.0,150.0,910.0,,190.0,1176.0,15:00 - 16:00,5.0,120.0,716.0,,332.0,1110.0,13.0,106.0,917.0,,213.0,1203.0,49.26020106,-123.101075,POINT (-123.101075 49.26020106)
1413,2021-04-07,E 16TH AV AND MAIN ST,22,light rain,,True,True,True,True,True,True,08:00 - 09:00,3.0,26.0,649.0,1.0,24.0,412.0,4.0,18.0,822.0,,32.0,320.0,17:00 - 18:00,1.0,43.0,753.0,,73.0,209.0,3.0,74.0,578.0,1.0,82.0,344.0,15:00 - 16:00,4.0,59.0,856.0,,75.0,275.0,2.0,34.0,730.0,,113.0,496.0,49.25658433,-123.1012275,POINT (-123.1012275 49.25658433)
1414,2021-04-10,E 16TH AV AND MAIN ST,22,partly cloudy,,True,True,True,True,True,True,08:00 - 09:00,2.0,16.0,304.0,,25.0,115.0,5.0,14.0,385.0,,39.0,134.0,16:00 - 17:00,3.0,195.0,860.0,4.0,303.0,234.0,3.0,163.0,795.0,2.0,206.0,303.0,14:00 - 15:00,8.0,167.0,857.0,,253.0,252.0,7.0,137.0,928.0,2.0,252.0,385.0,49.25658433,-123.1012275,POINT (-123.1012275 49.25658433)
1415,2021-05-01,MAIN ST AND E 2ND AV,476,partly cloudy,,True,True,True,True,True,True,08:00 - 09:00,2.0,33.0,604.0,3.0,34.0,313.0,3.0,15.0,560.0,,18.0,550.0,16:00 - 17:00,6.0,69.0,1177.0,4.0,75.0,532.0,12.0,50.0,892.0,5.0,84.0,1102.0,14:00 - 15:00,2.0,130.0,1073.0,3.0,97.0,586.0,10.0,46.0,950.0,5.0,129.0,1097.0,49.26916799,-123.1006969,POINT (-123.1006969 49.26916799)
1416,2021-04-07,MAIN ST AND E BROADWAY,53,rain,,True,True,True,True,True,True,08:00 - 09:00,2.0,68.0,480.0,3.0,90.0,1101.0,1.0,57.0,761.0,2.0,13.0,507.0,16:00 - 17:00,1.0,193.0,756.0,2.0,126.0,779.0,1.0,144.0,691.0,1.0,57.0,1098.0,15:00 - 16:00,3.0,166.0,716.0,,89.0,671.0,2.0,158.0,643.0,2.0,31.0,1049.0,49.26291346,-123.1009595,POINT (-123.1009595 49.26291346)
1417,2021-04-10,MAIN ST AND E BROADWAY,53,partly cloudy,,True,True,True,True,True,True,08:00 - 09:00,2.0,33.0,272.0,,40.0,486.0,2.0,39.0,425.0,,34.0,297.0,16:00 - 17:00,2.0,142.0,764.0,2.0,192.0,698.0,6.0,154.0,722.0,3.0,122.0,798.0,12:00 - 13:00,3.0,232.0,845.0,3.0,271.0,837.0,5.0,198.0,884.0,6.0,138.0,813.0,49.26291346,-123.1009595,POINT (-123.1009595 49.26291346)
1418,2021-04-21,MAIN ST AND E 2ND AV,476,partly cloudy,,True,True,True,True,True,True,08:00 - 09:00,1.0,49.0,1254.0,10.0,92.0,792.0,19.0,18.0,1274.0,1.0,68.0,1165.0,16:00 - 17:00,12.0,65.0,1381.0,8.0,54.0,658.0,12.0,32.0,925.0,3.0,115.0,1502.0,15:00 - 16:00,10.0,74.0,1352.0,6.0,76.0,543.0,7.0,45.0,931.0,2.0,155.0,1431.0,49.26916799,-123.1006969,POINT (-123.1006969 49.26916799)
1419,2021-03-09,E 41ST AV AND MAIN ST,41,rain,,True,True,False,True,True,True,07:55 - 08:55,3.0,33.0,863.0,1.0,63.0,1213.0,,53.0,1294.0,,31.0,771.0,16:05 - 17:05,1.0,50.0,2210.0,1.0,42.0,1176.0,1.0,39.0,1178.0,3.0,53.0,1174.0,,,,,,,,,,,,,,49.23307915,-123.1015186,POINT (-123.1015186 49.23307915)
1420,2021-03-10,MAIN ST AND E BROADWAY,53,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,2.0,133.0,1091.0,1.0,98.0,2094.0,12.0,76.0,1032.0,1.0,79.0,843.0,16:30 - 17:30,6.0,422.0,1923.0,1.0,431.0,1889.0,10.0,318.0,788.0,6.0,212.0,982.0,,,,,,,,,,,,,,49.26291346,-123.1009595,POINT (-123.1009595 49.26291346)
1421,2021-11-17,MAIN ST AND E HASTINGS ST,718,"cloudly, partly cloudy",,True,True,False,True,True,True,08:00 - 09:00,8.0,417.0,596.0,6.0,815.0,1627.0,13.0,222.0,331.0,8.0,240.0,229.0,16:55 - 17:55,10.0,601.0,1776.0,3.0,875.0,2735.0,9.0,267.0,319.0,6.0,306.0,795.0,,,,,,,,,,,,,,49.28133566,-123.0996488,POINT (-123.0996488 49.28133566)
1422,2021-04-07,NATIONAL AV AND MAIN ST,307,rain,,True,True,True,True,True,True,08:00 - 09:00,6.0,17.0,1053.0,4.0,33.0,151.0,,22.0,1025.0,4.0,24.0,130.0,16:00 - 17:00,9.0,56.0,1317.0,4.0,80.0,153.0,3.0,39.0,845.0,3.0,73.0,152.0,15:00 - 16:00,4.0,21.0,1230.0,2.0,46.0,190.0,1.0,24.0,796.0,5.0,68.0,136.0,49.27492357,-123.0999328,POINT (-123.0999328 49.27492357)
1423,2021-04-10,NATIONAL AV AND MAIN ST,307,partly cloudy,,True,True,True,True,True,True,08:00 - 09:00,1.0,13.0,656.0,1.0,32.0,49.0,4.0,12.0,542.0,3.0,28.0,59.0,17:00 - 18:00,7.0,74.0,1277.0,13.0,77.0,134.0,3.0,59.0,822.0,16.0,54.0,117.0,15:00 - 16:00,14.0,66.0,1258.0,15.0,64.0,199.0,12.0,43.0,942.0,7.0,97.0,131.0,49.27492357,-123.0999328,POINT (-123.0999328 49.27492357)
1424,2021-02-18,HORNBY ST AND DUNSMUIR ST,344,partly cloudy/rain,,True,True,False,True,True,True,07:50 - 08:50,12.0,157.0,,65.0,126.0,850.0,22.0,110.0,308.0,,67.0,,16:35 - 17:35,38.0,171.0,,37.0,94.0,806.0,21.0,189.0,461.0,1.0,82.0,,,,,,,,,,,,,,,49.28489404,-123.1183743,POINT (-123.1183743 49.28489404)
1425,2021-04-21,MAIN ST AND TERMINAL AV,313,partly cloudy,,True,True,True,True,True,True,08:00 - 09:00,3.0,107.0,1032.0,2.0,109.0,1593.0,34.0,16.0,1055.0,1.0,114.0,569.0,16:00 - 17:00,19.0,170.0,1186.0,2.0,109.0,1394.0,11.0,42.0,943.0,,128.0,569.0,14:00 - 15:00,11.0,149.0,1169.0,,105.0,1346.0,17.0,23.0,928.0,1.0,88.0,601.0,49.2727763,-123.100028,POINT (-123.100028 49.2727763)
1426,2021-05-01,MAIN ST AND TERMINAL AV,313,partly cloudy,,True,True,True,True,True,True,08:00 - 09:00,12.0,64.0,617.0,3.0,44.0,809.0,6.0,10.0,553.0,1.0,65.0,368.0,17:00 - 18:00,7.0,125.0,932.0,1.0,35.0,1232.0,7.0,36.0,862.0,,88.0,568.0,09:00 - 10:00,14.0,206.0,1970.0,,148.0,2140.0,18.0,44.0,1754.0,10.0,134.0,1042.0,49.2727763,-123.100028,POINT (-123.100028 49.2727763)
1427,2021-11-03,MAIN ST AND TERMINAL AV,313,"rainy, cloudy",,True,True,False,True,True,True,07:50 - 08:50,1.0,80.0,1038.0,1.0,119.0,1597.0,24.0,39.0,1329.0,,139.0,689.0,17:00 - 18:00,11.0,152.0,1483.0,4.0,112.0,1479.0,3.0,58.0,1101.0,1.0,179.0,659.0,,,,,,,,,,,,,,49.2727763,-123.100028,POINT (-123.100028 49.2727763)
1428,2021-02-11,MELVILLE ST AND DUNSMUIR ST,719,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,,,,11.0,51.0,779.0,4.0,261.0,74.0,,22.0,,16:25 - 17:25,,,,9.0,35.0,856.0,,383.0,129.0,,12.0,,,,,,,,,,,,,,,49.28607988,-123.1214125,POINT (-123.1214125 49.28607988)
1429,2021-03-02,CAMBRIDGE ST AND N SKEENA ST,487,rain,,True,True,True,True,True,True,07:45 - 08:45,1.0,2.0,33.0,1.0,2.0,135.0,1.0,5.0,56.0,1.0,1.0,3.0,16:10 - 17:10,,11.0,261.0,4.0,10.0,47.0,,6.0,25.0,1.0,3.0,6.0,11:55 - 12:55,,2.0,67.0,,1.0,38.0,,7.0,27.0,,,7.0,49.28670984,-123.0283122,POINT (-123.0283122 49.28670984)
1430,2021-02-17,W GEORGIA ST AND CARDERO ST,174,cloudy/rain,,True,True,False,True,True,True,07:20 - 08:20,3.0,12.0,314.0,2.0,,704.0,,,,12.0,,1943.0,16:40 - 17:40,12.0,52.0,547.0,9.0,,1215.0,,,,7.0,,1578.0,,,,,,,,,,,,,,49.29056125,-123.1305973,POINT (-123.1305973 49.29056125)
1431,2021-10-26,QUEBEC ST AND NATIONAL AV,318,rain,,True,True,False,True,True,True,08:00 - 09:00,29.0,37.0,748.0,8.0,64.0,170.0,47.0,20.0,944.0,23.0,10.0,5.0,16:50 - 17:50,32.0,80.0,1031.0,1.0,52.0,314.0,24.0,57.0,1185.0,20.0,25.0,14.0,,,,,,,,,,,,,,49.27495452,-123.1019214,POINT (-123.1019214 49.27495452)
1432,2021-07-07,THURLOW ST AND BEACH AV,405,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,6.0,20.0,18.0,87.0,56.0,189.0,1.0,36.0,,132.0,3.0,1.0,17:00 - 18:00,17.0,51.0,31.0,277.0,106.0,350.0,1.0,81.0,,162.0,30.0,1.0,,,,,,,,,,,,,,49.27758133,-123.1354328,POINT (-123.1354328 49.27758133)
1433,2021-07-07,THURLOW ST AND BURNABY ST,720,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,4.0,41.0,314.0,16.0,52.0,17.0,,45.0,,27.0,58.0,61.0,16:50 - 17:50,6.0,42.0,562.0,31.0,63.0,39.0,1.0,55.0,,29.0,128.0,78.0,,,,,,,,,,,,,,49.27968044,-123.1322605,POINT (-123.1322605 49.27968044)
1434,2021-07-07,THURLOW ST AND DAVIE ST,329,partly cloudy,,True,True,False,True,True,True,07:50 - 08:50,3.0,180.0,428.0,7.0,146.0,378.0,,162.0,,4.0,102.0,318.0,16:50 - 17:50,8.0,695.0,1032.0,4.0,140.0,333.0,,347.0,,29.0,287.0,384.0,,,,,,,,,,,,,,49.28038406,-123.131197,POINT (-123.131197 49.28038406)
1435,2021-10-24,THURLOW ST AND DAVIE ST,329,cloudy,,True,True,True,True,True,True,07:50 - 08:50,,84.0,159.0,,63.0,133.0,,82.0,,,41.0,122.0,16:00 - 17:00,2.0,401.0,568.0,23.0,128.0,418.0,,360.0,,15.0,253.0,388.0,11:20 - 12:20,,294.0,470.0,13.0,161.0,449.0,,305.0,,11.0,184.0,326.0,49.28038406,-123.131197,POINT (-123.131197 49.28038406)
1436,2021-07-07,HARWOOD ST AND THURLOW ST,721,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,3.0,41.0,361.0,2.0,41.0,18.0,,23.0,,14.0,35.0,35.0,16:50 - 17:50,6.0,37.0,608.0,15.0,60.0,26.0,1.0,29.0,,20.0,82.0,42.0,,,,,,,,,,,,,,49.27897708,-123.1333237,POINT (-123.1333237 49.27897708)
1437,2021-07-06,THURLOW ST AND PACIFIC ST,155,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,8.0,32.0,315.0,18.0,46.0,141.0,,,,,,,16:30 - 17:30,7.0,65.0,470.0,56.0,86.0,273.0,,,,,,,,,,,,,,,,,,,,49.27827285,-123.1343871,POINT (-123.1343871 49.27827285)
1438,2021-10-17,THURLOW ST AND PACIFIC ST,155,rain,,True,True,True,True,True,True,08:00 - 09:00,1.0,9.0,104.0,5.0,11.0,58.0,4.0,12.0,59.0,4.0,14.0,166.0,16:00 - 17:00,2.0,44.0,361.0,5.0,58.0,307.0,2.0,30.0,66.0,16.0,67.0,471.0,12:00 - 13:00,5.0,36.0,337.0,6.0,77.0,288.0,4.0,36.0,120.0,14.0,33.0,449.0,49.27827285,-123.1343871,POINT (-123.1343871 49.27827285)
1439,2021-02-23,VINE ST AND W 10TH AV,362,sunny,,True,True,True,True,False,True,07:40 - 08:40,1.0,70.0,31.0,33.0,185.0,187.0,2.0,151.0,192.0,29.0,58.0,40.0,,,,,,,,,,,,,,14:50 - 15:50,6.0,100.0,75.0,35.0,245.0,155.0,3.0,281.0,131.0,24.0,86.0,54.0,49.26293917,-123.1577027,POINT (-123.1577027 49.26293917)
1440,2021-01-28,W 41ST AV AND WEST BOULEVARD,173,cloudy,,True,True,False,True,True,True,08:00 - 09:00,1.0,64.0,596.0,,,723.0,3.0,60.0,427.0,,39.0,453.0,16:00 - 17:00,,201.0,648.0,2.0,,603.0,1.0,183.0,386.0,,157.0,512.0,,,,,,,,,,,,,,49.23457607,-123.1555619,POINT (-123.1555619 49.23457607)
1441,2021-02-23,YEW ST AND W 10TH AV,392,sunny,,True,True,True,True,False,True,07:35 - 08:35,8.0,125.0,86.0,42.0,26.0,165.0,3.0,42.0,37.0,34.0,66.0,,,,,,,,,,,,,,,14:50 - 15:50,10.0,217.0,77.0,48.0,71.0,134.0,4.0,91.0,45.0,28.0,171.0,,49.26290099,-123.1553339,POINT (-123.1553339 49.26290099)
1442,2021-03-02,ALMA ST AND W 10TH AV,13,rain,,True,True,False,True,True,True,08:00 - 09:00,,24.0,461.0,4.0,19.0,551.0,2.0,5.0,439.0,2.0,27.0,462.0,16:45 - 17:45,2.0,46.0,483.0,,49.0,425.0,3.0,19.0,348.0,4.0,53.0,657.0,,,,,,,,,,,,,,49.2634792,-123.185889,POINT (-123.185889 49.2634792)
1443,2021-03-02,ALMA ST AND W 4TH AV,14,rain,,True,True,False,True,True,True,08:00 - 09:00,2.0,26.0,130.0,,19.0,757.0,4.0,36.0,353.0,1.0,33.0,661.0,16:35 - 17:35,7.0,46.0,181.0,,70.0,580.0,,87.0,389.0,9.0,80.0,787.0,,,,,,,,,,,,,,49.26862303,-123.1857025,POINT (-123.1857025 49.26862303)
1444,2021-03-30,W 16TH AV AND ARBUTUS ST,18,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,1.0,12.0,460.0,3.0,49.0,483.0,,,1052.0,3.0,12.0,869.0,16:45 - 17:45,,42.0,707.0,7.0,99.0,810.0,,19.0,1404.0,7.0,3.0,765.0,,,,,,,,,,,,,,49.25727689,-123.1528926,POINT (-123.1528926 49.25727689)
1445,2021-03-03,W BROADWAY AND ARBUTUS ST,20,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,,40.0,477.0,1.0,32.0,713.0,1.0,77.0,451.0,1.0,76.0,731.0,16:50 - 17:50,3.0,82.0,347.0,3.0,61.0,926.0,2.0,135.0,540.0,4.0,79.0,724.0,,,,,,,,,,,,,,49.26382857,-123.1529276,POINT (-123.1529276 49.26382857)
1446,2021-10-27,NATIONAL AV AND MAIN ST,307,light rain,,True,True,False,True,True,True,07:50 - 08:50,9.0,26.0,1062.0,4.0,84.0,188.0,22.0,22.0,1290.0,14.0,78.0,140.0,16:55 - 17:55,28.0,54.0,1450.0,3.0,135.0,233.0,18.0,50.0,1120.0,10.0,146.0,168.0,,,,,,,,,,,,,,49.27492357,-123.0999328,POINT (-123.0999328 49.27492357)
1447,2021-03-03,W KING EDWARD AV AND ARBUTUS ST,21,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,,9.0,795.0,1.0,35.0,783.0,,8.0,1766.0,,12.0,1302.0,16:15 - 17:15,,11.0,772.0,3.0,97.0,749.0,,6.0,2154.0,,17.0,1389.0,,,,,,,,,,,,,,49.25154779,-123.1531059,POINT (-123.1531059 49.25154779)
1448,2022-04-28,E BROADWAY AND COMMERCIAL DRIVE,453,cloudy,,True,True,True,True,True,True,07:50 - 08:50,6.0,93.0,365.0,,390.0,1524.0,8.0,167.0,707.0,3.0,122.0,922.0,16:55 - 17:55,8.0,277.0,707.0,2.0,883.0,1532.0,13.0,371.0,539.0,1.0,310.0,1805.0,11:55 - 12:55,9.0,187.0,428.0,1.0,541.0,922.0,8.0,249.0,462.0,1.0,254.0,1018.0,49.26231946,-123.0697627,POINT (-123.0697627 49.26231946)
1449,2022-04-30,E BROADWAY AND COMMERCIAL DRIVE,453,"rainy, sunny",,True,True,True,True,True,True,08:00 - 09:00,2.0,60.0,179.0,,232.0,504.0,,93.0,294.0,,87.0,386.0,16:25 - 17:25,4.0,236.0,466.0,3.0,685.0,1107.0,13.0,257.0,528.0,1.0,298.0,1297.0,12:00 - 13:00,5.0,151.0,425.0,,528.0,1091.0,6.0,234.0,528.0,,204.0,1227.0,49.26231946,-123.0697627,POINT (-123.0697627 49.26231946)
1450,2022-05-11,COMMERCIAL DRIVE AND E 1ST AV,603,rain,,True,True,True,True,True,True,08:00 - 09:00,12.0,46.0,387.0,2.0,69.0,1682.0,8.0,35.0,486.0,,23.0,1283.0,16:35 - 17:35,17.0,179.0,751.0,,431.0,1367.0,19.0,113.0,444.0,,304.0,1520.0,11:35 - 12:35,14.0,104.0,467.0,,213.0,1263.0,10.0,71.0,391.0,,208.0,1410.0,49.26959964,-123.0696217,POINT (-123.0696217 49.26959964)
1451,2022-05-14,COMMERCIAL DRIVE AND E 1ST AV,603,rain,,True,True,True,True,True,True,08:00 - 09:00,1.0,43.0,198.0,,59.0,1030.0,,17.0,233.0,,65.0,846.0,16:50 - 17:50,16.0,216.0,534.0,,507.0,1444.0,8.0,165.0,448.0,,375.0,1383.0,11:10 - 12:10,7.0,200.0,515.0,,350.0,1427.0,10.0,122.0,435.0,1.0,335.0,1345.0,49.26959964,-123.0696217,POINT (-123.0696217 49.26959964)
1452,2022-05-14,VENABLES ST AND COMMERCIAL DRIVE,133,rain,,True,True,True,True,True,True,08:00 - 09:00,3.0,15.0,116.0,,29.0,123.0,,12.0,168.0,1.0,17.0,148.0,16:40 - 17:40,8.0,89.0,294.0,3.0,161.0,236.0,8.0,132.0,353.0,1.0,124.0,551.0,12:00 - 13:00,8.0,62.0,274.0,3.0,131.0,266.0,6.0,81.0,352.0,5.0,94.0,490.0,49.27666654,-123.0704865,POINT (-123.0704865 49.27666654)
1453,2022-06-01,W 2ND AV AND FIR ST,722,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,4.0,24.0,137.0,3.0,32.0,109.0,,40.0,174.0,,58.0,61.0,16:00 - 17:00,3.0,37.0,209.0,1.0,44.0,157.0,,47.0,196.0,,50.0,111.0,,,,,,,,,,,,,,49.2697037,-123.1407917,POINT (-123.1407917 49.2697037)
1454,2022-05-10,VICTORIA DRIVE AND E 1ST AV,421,rainy,,True,True,True,True,True,True,08:00 - 09:00,16.0,18.0,265.0,,24.0,1818.0,24.0,14.0,384.0,,41.0,1388.0,16:40 - 17:40,15.0,31.0,578.0,,32.0,1443.0,28.0,23.0,305.0,1.0,46.0,1600.0,11:50 - 12:50,10.0,17.0,313.0,,28.0,1353.0,12.0,15.0,240.0,,29.0,1389.0,49.26956825,-123.0657535,POINT (-123.0657535 49.26956825)
1455,2022-05-10,VICTORIA DRIVE AND VENABLES ST,172,rainy,,True,True,True,True,True,True,07:55 - 08:55,9.0,38.0,287.0,2.0,54.0,66.0,20.0,25.0,518.0,,28.0,293.0,16:45 - 17:45,28.0,26.0,359.0,1.0,26.0,9.0,18.0,24.0,315.0,,36.0,548.0,11:40 - 12:40,10.0,20.0,262.0,,20.0,6.0,8.0,18.0,308.0,,33.0,314.0,49.27663064,-123.0656188,POINT (-123.0656188 49.27663064)
1456,2022-05-14,VICTORIA DRIVE AND VENABLES ST,172,rainy,,True,True,True,True,True,True,07:55 - 08:55,4.0,8.0,105.0,,16.0,4.0,7.0,8.0,141.0,,8.0,108.0,16:00 - 17:00,7.0,16.0,271.0,2.0,30.0,8.0,5.0,25.0,338.0,1.0,32.0,364.0,12:00 - 13:00,2.0,14.0,256.0,,29.0,2.0,4.0,25.0,377.0,,34.0,362.0,49.27663064,-123.0656188,POINT (-123.0656188 49.27663064)
