date,intersection,longitude,latitude,weather,type,AM_available,AM_scraped,MD_available,MD_scraped,PM_available,PM_scraped,AM_peak_hour,AM_north_bikes_vol,AM_north_peds_vol,AM_north_veh_vol,AM_east_bikes_vol,AM_east_peds_vol,AM_east_veh_vol,AM_south_bikes_vol,AM_south_peds_vol,AM_south_veh_vol,AM_west_bikes_vol,AM_west_peds_vol,AM_west_veh_vol,PM_peak_hour,PM_north_bikes_vol,PM_north_peds_vol,PM_north_veh_vol,PM_east_bikes_vol,PM_east_peds_vol,PM_east_veh_vol,PM_south_bikes_vol,PM_south_peds_vol,PM_south_veh_vol,PM_west_bikes_vol,PM_west_peds_vol,PM_west_veh_vol,MD_peak_hour,MD_north_bikes_vol,MD_north_peds_vol,MD_north_veh_vol,MD_east_bikes_vol,MD_east_peds_vol,MD_east_veh_vol,MD_south_bikes_vol,MD_south_peds_vol,MD_south_veh_vol,MD_west_bikes_vol,MD_west_peds_vol,MD_west_veh_vol
2000-04-25,NANAIMO ST AND DUNDAS ST,-123.056530916608,49.2847919782587,rain,Signalized,True,True,False,True,True,True,07:50 - 08:50,0,0,1891,1,68,486,0,45,321,1,61,642,16:25 - 17:25,0,0,1063,0,56,205,1,36,474,1,54,1945,,,,,,,,,,,,,
2007-01-25,BLANCA ST AND W 4TH AV,-123.215024220423,49.2691038375266,clear,Signalized,True,True,False,True,True,True,07:40 - 08:40,0,5,33,6,2,799,0,2,133,0,14,129,16:00 - 17:00,0,6,64,0,8,370,5,9,277,4,6,710,,,,,,,,,,,,,
2003-01-21,BLANCA ST AND W 4TH AV,-123.215024220423,49.2691038375266,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,1,8,68,4,8,890,0,1,232,0,4,215,16:25 - 17:25,0,0,56,0,3,349,4,5,274,2,5,723,,,,,,,,,,,,,
2001-10-22,BLANCA ST AND W 4TH AV,-123.215024220423,49.2691038375266,rain,Signalized,False,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,15:35 - 16:35,0,1,53,0,4,314,2,1,235,1,0,735
2000-11-29,BLANCA ST AND W 4TH AV,-123.215024220423,49.2691038375266,rain,Signalized,True,True,True,True,False,True,07:55 - 08:55,3,1,89,4,5,981,1,5,275,3,1,268,,,,,,,,,,,,,,15:35 - 16:35,0,1,56,1,11,316,1,2,237,0,1,767
1998-10-05,BLANCA ST AND W 4TH AV,-123.215024220423,49.2691038375266,rain,Signalized,True,True,True,True,False,True,07:35 - 08:35,2,4,83,9,12,1107,1,1,376,2,7,275,,,,,,,,,,,,,,15:35 - 16:35,0,1,45,1,8,358,2,4,239,6,2,777
1996-09-20,BLANCA ST AND W 4TH AV,-123.215024220423,49.2691038375266,cloudy,Signalized,True,True,False,True,True,True,07:45 - 08:45,2,6,101,13,8,998,1,11,263,1,7,245,16:00 - 17:00,1,0,59,2,5,341,2,0,231,6,2,773,,,,,,,,,,,,,
2006-03-01,SASAMAT ST AND W 10TH AV,-123.209099613843,49.2638291692667,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,1,44,70,5,49,647,9,40,76,1,65,426,16:15 - 17:15,0,135,69,1,156,506,6,255,117,13,205,645,,,,,,,,,,,,,
2006-03-02,DISCOVERY ST AND W 10TH AV,-123.203022261741,49.2637333673633,rain,Signalized,True,True,True,True,False,True,07:55 - 08:55,2,8,64,1,29,744,4,16,120,1,38,452,,,,,,,,,,,,,,15:35 - 16:35,0,18,50,1,33,562,1,42,103,2,77,674
2008-01-25,ALMA ST AND W 10TH AV,-123.18588899244,49.263479194871,clear,Signalized,True,True,True,True,False,True,07:50 - 08:50,2,71,541,4,74,538,0,109,778,1,109,769,,,,,,,,,,,,,,15:40 - 16:40,4,59,612,3,100,626,0,78,497,3,90,869
2006-01-18,ALMA ST AND W 10TH AV,-123.18588899244,49.263479194871,cloudy,Signalized,True,True,True,True,False,True,07:55 - 08:55,2,18,483,1,30,688,10,48,520,3,74,701,,,,,,,,,,,,,,15:30 - 16:30,3,72,575,2,35,556,0,50,387,5,72,899
2004-02-27,ALMA ST AND W 10TH AV,-123.18588899244,49.263479194871,clear,Signalized,True,True,True,True,False,True,07:50 - 08:50,1,54,563,0,54,707,4,26,503,2,68,681,,,,,,,,,,,,,,15:30 - 16:30,2,67,740,2,61,641,2,57,486,4,66,826
2002-09-13,ALMA ST AND W 10TH AV,-123.18588899244,49.263479194871,clear,Signalized,True,True,True,True,False,True,07:55 - 08:55,6,64,653,16,52,833,11,29,639,4,49,777,,,,,,,,,,,,,,15:30 - 16:30,9,83,729,6,62,614,2,26,538,17,73,956
1991-09-13,ALMA ST AND W 10TH AV,-123.18588899244,49.263479194871,clear,Signalized,False,True,False,True,True,True,,,,,,,,,,,,,,16:00 - 17:00,0,0,,0,0,0,6,25,517,16,81,1006,,,,,,,,,,,,,
2007-01-24,DUNBAR ST AND W 16TH AV,-123.18511237547,49.2579291607219,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,28,,7,21,789,1,7,803,3,1,602,16:15 - 17:15,0,32,,6,52,786,1,15,643,1,0,876,,,,,,,,,,,,,
2004-06-23,DUNBAR ST AND W 16TH AV,-123.18511237547,49.2579291607219,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,13,,19,9,654,7,6,742,12,0,642,16:25 - 17:25,0,26,,5,24,836,10,27,656,16,2,864,,,,,,,,,,,,,
1998-09-29,DUNBAR ST AND W 16TH AV,-123.18511237547,49.2579291607219,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,2,8,458,32,24,542,,0,,18,2,857,16:15 - 17:15,4,11,559,5,16,586,,,,33,5,963,,,,,,,,,,,,,
2007-01-23,DUNBAR ST AND W 16TH AV,-123.18511237547,49.2579291607219,rain,Signalized,True,True,True,True,False,True,07:55 - 08:55,0,0,397,5,1,528,,0,,1,4,950,,,,,,,,,,,,,,15:35 - 16:35,1,14,544,1,0,511,,,,1,13,1012
2004-06-23,DUNBAR ST AND W 16TH AV,-123.18511237547,49.2579291607219,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,2,12,377,18,0,480,,7,,21,7,855,16:25 - 17:25,1,15,619,3,0,488,,,,23,17,967,,,,,,,,,,,,,
2007-12-10,BLENHEIM ST AND W 41ST AV,-123.178721516635,49.2347537821915,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,0,28,269,0,54,893,0,6,196,0,3,315,16:00 - 17:00,0,16,328,2,50,624,0,32,390,1,64,734,,,,,,,,,,,,,
2004-03-26,BLENHEIM ST AND W 41ST AV,-123.178721516635,49.2347537821915,rain,Signalized,False,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,13:20 - 14:20,0,5,198,0,4,569,0,2,167,2,2,543
2002-10-09,BLENHEIM ST AND W 41ST AV,-123.178721516635,49.2347537821915,cloudy,Signalized,True,True,True,True,False,True,07:40 - 08:40,1,20,515,6,94,1488,0,26,309,4,11,487,,,,,,,,,,,,,,15:30 - 16:30,2,23,582,4,85,824,1,38,394,2,24,848
1998-09-25,BLENHEIM ST AND W 41ST AV,-123.178721516635,49.2347537821915,cloudy,Signalized,True,True,True,True,False,True,07:40 - 08:40,2,20,469,11,60,1302,3,34,346,0,12,517,,,,,,,,,,,,,,15:35 - 16:35,1,19,457,4,29,619,5,22,412,6,27,866
1996-08-15,BLENHEIM ST AND W 41ST AV,-123.178721516635,49.2347537821915,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,2,6,274,14,9,479,2,13,139,5,3,318,16:20 - 17:20,4,6,279,5,4,511,0,1,260,15,2,604,,,,,,,,,,,,,
2010-10-14,TRUTCH ST AND W 10TH AV,-123.175943064932,49.2633236928806,clear,Non-Signalized,True,True,False,True,True,True,07:55 - 08:55,2,0,8,3,8,720,3,3,39,2,12,539,16:40 - 17:40,2,2,11,6,13,657,0,18,29,10,23,587,,,,,,,,,,,,,
1999-09-16,MACKENZIE ST AND W 33RD AV,-123.170234637235,49.2423138002605,cloudy,Non-Signalized,True,True,False,True,True,True,07:45 - 08:45,1,3,138,2,5,423,2,9,263,2,7,339,16:15 - 17:15,1,24,166,2,9,384,2,4,171,1,18,329,,,,,,,,,,,,,
1995-11-03,MACKENZIE ST AND W 33RD AV,-123.170234637235,49.2423138002605,clear,Non-Signalized,True,True,True,True,False,True,07:50 - 08:50,3,8,147,1,10,393,3,9,244,3,12,340,,,,,,,,,,,,,,15:30 - 16:30,1,29,167,1,10,341,6,9,193,1,24,383
2007-12-12,MACDONALD ST AND W 16TH AV,-123.167730686895,49.2576559197189,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,1,21,613,0,25,515,0,6,544,8,16,710,16:05 - 17:05,0,57,721,0,30,691,15,23,762,10,16,896,,,,,,,,,,,,,
2005-12-08,MACDONALD ST AND W 16TH AV,-123.167730686895,49.2576559197189,clear,Signalized,True,True,True,True,False,True,07:55 - 08:55,2,19,492,10,24,673,5,14,630,4,3,804,,,,,,,,,,,,,,15:30 - 16:30,0,39,641,5,52,763,3,27,579,4,17,761
2002-09-23,MACDONALD ST AND W 16TH AV,-123.167730686895,49.2576559197189,clear,Signalized,True,True,True,True,False,True,07:50 - 08:50,7,26,595,19,20,768,9,23,745,11,14,853,,,,,,,,,,,,,,15:30 - 16:30,5,41,651,14,25,753,10,29,574,17,25,846
1996-09-18,MACDONALD ST AND W 16TH AV,-123.167730686895,49.2576559197189,cloudy,Signalized,True,True,False,True,True,True,07:50 - 08:50,6,28,569,35,28,792,8,19,687,22,16,874,16:20 - 17:20,11,30,657,14,16,844,8,10,514,27,25,798,,,,,,,,,,,,,
2007-12-12,MACDONALD ST AND W 16TH AV,-123.168407153324,49.2576667535089,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,1,21,613,0,25,515,0,6,544,8,16,710,16:05 - 17:05,0,57,721,0,30,691,15,23,762,10,16,896,,,,,,,,,,,,,
2005-12-08,MACDONALD ST AND W 16TH AV,-123.168407153324,49.2576667535089,clear,Signalized,True,True,True,True,False,True,07:55 - 08:55,2,19,492,10,24,673,5,14,630,4,3,804,,,,,,,,,,,,,,15:30 - 16:30,0,39,641,5,52,763,3,27,579,4,17,761
2002-09-23,MACDONALD ST AND W 16TH AV,-123.168407153324,49.2576667535089,clear,Signalized,True,True,True,True,False,True,07:50 - 08:50,7,26,595,19,20,768,9,23,745,11,14,853,,,,,,,,,,,,,,15:30 - 16:30,5,41,651,14,25,753,10,29,574,17,25,846
1996-09-18,MACDONALD ST AND W 16TH AV,-123.168407153324,49.2576667535089,cloudy,Signalized,True,True,False,True,True,True,07:50 - 08:50,6,28,569,35,28,792,8,19,687,22,16,874,16:20 - 17:20,11,30,657,14,16,844,8,10,514,27,25,798,,,,,,,,,,,,,
2006-10-24,MACDONALD ST AND SW MARINE DRIVE,-123.168410317655,49.2257792618228,rain,Non-Signalized,True,True,True,True,False,True,07:55 - 08:55,0,0,21,6,0,820,0,0,2,1,0,728,,,,,,,,,,,,,,12:25 - 13:25,0,1,8,1,2,850,0,0,1,3,0,643
2005-04-05,MACDONALD ST AND SW MARINE DRIVE,-123.168410317655,49.2257792618228,rain,Non-Signalized,True,True,True,True,False,True,07:25 - 08:25,0,0,20,7,1,1003,0,0,13,3,2,801,,,,,,,,,,,,,,15:30 - 16:30,0,0,18,1,0,726,0,0,35,4,1,1069
1995-10-25,LARCH ST AND W 33RD AV,-123.162472608989,49.2422394530548,rain,Non-Signalized,True,True,False,True,True,True,07:55 - 08:55,0,0,235,1,0,379,1,1,316,5,2,498,16:25 - 17:25,0,4,221,0,0,446,1,1,265,0,0,386,,,,,,,,,,,,,
2010-11-09,VINE ST AND W 4TH AV,-123.157505271293,49.2682058885621,rain,Signalized,False,True,True,True,True,True,,,,,,,,,,,,,,16:05 - 17:05,0,0,62,0,0,33,0,0,115,0,0,38,12:15 - 13:15,0,0,54,0,0,26,0,0,105,0,0,28
2011-09-20,VINE ST AND W 10TH AV,-123.157702717199,49.2629391693922,clear,Non-Signalized,True,True,True,True,False,True,07:40 - 08:40,12,77,47,72,81,174,16,63,186,94,67,56,,,,,,,,,,,,,,15:05 - 16:05,10,118,68,54,154,116,12,169,115,62,64,55
2008-11-26,ARBUTUS ST AND SW MARINE DRIVE,-123.154405563421,49.21513679681,clear,Non-Signalized,True,True,False,True,True,True,07:50 - 08:50,0,0,25,0,0,,0,0,0,0,0,0,16:25 - 17:25,0,0,37,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,
2011-09-20,YEW ST AND W 10TH AV,-123.155333945522,49.2629009868835,clear,Non-Signalized,True,True,True,True,False,True,07:50 - 08:50,13,86,89,88,48,160,14,52,44,80,62,102,,,,,,,,,,,,,,15:15 - 16:15,18,109,88,59,38,126,4,104,37,54,124,96
2006-01-17,ARBUTUS ST AND W 4TH AV,-123.152766149976,49.2681310913406,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,32,279,0,38,727,1,24,210,2,23,1013,16:25 - 17:25,2,186,213,2,77,821,1,195,271,0,109,941,,,,,,,,,,,,,
2003-03-11,ARBUTUS ST AND W 4TH AV,-123.152766149976,49.2681310913406,cloudy,Signalized,True,True,True,True,False,True,07:55 - 08:55,1,41,291,0,30,639,1,16,277,4,31,1065,,,,,,,,,,,,,,15:30 - 16:30,0,123,205,0,102,797,2,50,364,2,83,976
2001-07-17,ARBUTUS ST AND W 4TH AV,-123.152766149976,49.2681310913406,cloudy,Signalized,True,True,False,True,True,True,07:35 - 08:35,3,28,349,4,48,701,3,16,261,14,22,1265,16:15 - 17:15,1,223,338,7,122,989,3,175,382,12,90,1073,,,,,,,,,,,,,
1999-09-15,ARBUTUS ST AND W 4TH AV,-123.152766149976,49.2681310913406,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,4,34,359,1,56,809,4,22,253,5,24,1236,16:15 - 17:15,3,186,302,9,155,1025,7,169,381,10,94,1072,,,,,,,,,,,,,
1996-07-18,ARBUTUS ST AND W 4TH AV,-123.152766149976,49.2681310913406,rain,Signalized,True,True,False,True,True,True,07:50 - 08:50,7,45,301,3,38,660,4,28,302,7,24,1016,16:20 - 17:20,4,222,287,13,141,1067,2,241,415,10,82,988,,,,,,,,,,,,,
1992-03-11,ARBUTUS ST AND W 4TH AV,-123.152766149976,49.2681310913406,cloudy,Signalized,True,True,False,True,False,True,07:50 - 08:50,1,36,288,0,0,,0,0,3,3,34,1079,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-18,ARBUTUS ST AND W KING EDWARD AV,-123.153105879203,49.251547788,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,4,18,1179,4,5,821,0,0,1220,30,23,919,16:55 - 17:55,5,6,1447,6,2,839,5,53,1300,10,57,1117,,,,,,,,,,,,,
2006-03-07,ARBUTUS ST AND W KING EDWARD AV,-123.153105879203,49.251547788,rain,Signalized,True,True,True,True,False,True,07:55 - 08:55,2,17,1064,2,3,974,2,26,1153,2,26,1002,,,,,,,,,,,,,,15:35 - 16:35,1,19,1209,1,4,993,5,37,1005,1,30,912
2004-04-02,ARBUTUS ST AND W KING EDWARD AV,-123.153105879203,49.251547788,clear,Signalized,True,True,True,True,False,True,07:50 - 08:50,10,24,797,4,5,1011,3,7,1083,0,25,1241,,,,,,,,,,,,,,15:30 - 16:30,4,11,1228,1,7,1038,2,7,1042,0,35,1044
2002-10-25,ARBUTUS ST AND W KING EDWARD AV,-123.153105879203,49.251547788,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,1,11,913,4,4,845,6,6,884,3,26,784,16:25 - 17:25,4,0,1323,6,11,954,3,4,1055,3,28,841,,,,,,,,,,,,,
1999-09-28,ARBUTUS ST AND W KING EDWARD AV,-123.153105879203,49.251547788,overcast,Signalized,True,True,False,True,True,True,07:55 - 08:55,10,22,1018,5,7,1086,6,7,1237,10,29,1208,16:25 - 17:25,6,16,1277,14,5,993,3,5,1032,8,22,904,,,,,,,,,,,,,
1996-06-11,ARBUTUS ST AND W KING EDWARD AV,-123.153105879203,49.251547788,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,7,17,943,10,17,995,8,10,1096,7,21,1145,16:25 - 17:25,10,8,1404,18,5,902,10,13,1026,4,20,724,,,,,,,,,,,,,
2002-10-24,WEST BOULEVARD AND W 37TH AV,-123.155426600694,49.2382962177948,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,1,28,853,12,2,262,3,286,754,25,55,289,16:25 - 17:25,2,35,984,18,6,325,2,40,721,12,49,230,,,,,,,,,,,,,
1995-10-20,WEST BOULEVARD AND W 57TH AV,-123.150532325627,49.2194817392287,n/a,Non-Signalized,True,True,False,True,True,True,07:40 - 08:40,2,6,193,4,2,227,0,0,282,1,3,107,16:10 - 17:10,0,13,258,2,1,243,0,0,219,1,4,142,,,,,,,,,,,,,
2011-09-20,CYPRESS ST AND W 10TH AV,-123.148163972862,49.2627859309164,clear,Non-Signalized,True,True,True,True,False,True,07:55 - 08:55,35,47,26,122,57,35,83,47,46,109,21,47,,,,,,,,,,,,,,14:30 - 15:30,32,61,37,67,37,36,30,53,59,52,59,73
2003-06-12,DENMAN ST AND COMOX ST,-123.139683627721,49.2886617595957,cloudy,Signalized,False,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,11:45 - 12:45,10,55,634,0,463,46,8,231,696,1,283,35
2004-07-30,CARDERO ST AND W GEORGIA ST,-123.130597257994,49.2905612452676,clear,Signalized,False,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-30,CARDERO ST AND W GEORGIA ST,-123.130597257994,49.2905612452676,clear,Non-Signalized,False,True,False,True,True,True,,,,,,,,,,,,,,16:35 - 17:35,0,0,85,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,
2001-03-08,CARDERO ST AND W GEORGIA ST,-123.130597257994,49.2905612452676,rain,Signalized,False,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-23,CARDERO ST AND W GEORGIA ST,-123.130597257994,49.2905612452676,clear,Signalized,False,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-01,NICOLA ST AND W GEORGIA ST,-123.129414636208,49.2897959905806,rain,Signalized,True,True,False,True,True,True,07:25 - 08:25,0,9,5,4,41,637,5,37,27,4,13,1722,16:25 - 17:25,1,1,14,3,67,1700,3,97,53,6,26,952,,,,,,,,,,,,,
2001-02-22,NICOLA ST AND W GEORGIA ST,-123.129414636208,49.2897959905806,clear,Non-Signalized,True,True,False,True,True,True,07:25 - 08:25,1,6,2,3,47,679,3,70,29,2,3,1531,16:25 - 17:25,3,9,13,5,62,1643,4,119,47,4,0,847,,,,,,,,,,,,,
2005-12-21,NICOLA ST AND ALBERNI ST,-123.130043815419,49.2893796080277,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,2,31,9,0,36,235,6,32,60,5,14,195,16:25 - 17:25,1,56,33,6,39,405,0,46,75,3,18,174,,,,,,,,,,,,,
2006-10-10,BROUGHTON ST AND W GEORGIA ST,-123.128237147069,49.2890340269092,clear,Signalized,True,True,False,True,True,True,07:30 - 08:30,0,40,35,3,30,611,0,91,16,11,42,1724,16:00 - 17:00,1,120,63,15,28,1289,1,132,44,2,84,1114,,,,,,,,,,,,,
2007-10-18,JERVIS ST AND W PENDER ST,-123.125521661875,49.2890270623598,rain,Signalized,True,True,False,True,True,True,07:20 - 08:20,0,0,2,0,0,5,0,0,9,0,0,20,16:15 - 17:15,0,0,3,0,0,8,0,0,6,0,0,5,,,,,,,,,,,,,
2001-08-20,JERVIS ST AND W PENDER ST,-123.125521661875,49.2890270623598,clear,Signalized,False,True,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-24,JERVIS ST AND W PENDER ST,-123.125521661875,49.2890270623598,cloudy,Signalized,True,True,False,True,True,True,07:50 - 08:50,2,188,36,10,96,324,1,68,193,17,0,1259,16:25 - 17:25,3,183,68,19,98,783,5,106,391,9,1,487,,,,,,,,,,,,,
1995-10-06,JERVIS ST AND W PENDER ST,-123.125521661875,49.2890270623598,n/a,Signalized,True,True,False,True,True,True,07:30 - 08:30,3,115,16,6,45,260,1,54,146,22,0,1299,16:15 - 17:15,3,72,97,11,58,712,1,67,336,13,0,467,,,,,,,,,,,,,
2004-07-21,JERVIS ST AND MELVILLE ST,-123.125742731828,49.2888808207459,clear,Signalized,True,True,False,True,True,True,07:40 - 08:40,4,175,54,9,64,190,5,93,238,27,82,1075,16:25 - 17:25,5,133,113,31,49,631,5,109,423,17,151,328,,,,,,,,,,,,,
2000-12-20,JERVIS ST AND HARO ST,-123.129615063353,49.2863190835969,clear,Non-Signalized,True,True,False,True,True,True,07:50 - 08:50,0,96,9,0,148,53,1,68,161,2,81,39,16:20 - 17:20,2,89,28,4,194,105,0,99,255,0,106,47,,,,,,,,,,,,,
2007-10-30,BUTE ST AND W CORDOVA ST,-123.12208543792,49.2892349512173,clear,Non-Signalized,True,True,True,True,True,True,08:05 - 09:05,1,59,,6,10,148,6,87,152,26,26,280,16:55 - 17:55,5,124,,10,45,284,4,108,158,7,83,153,11:25 - 12:25,0,104,,2,72,135,3,89,164,2,56,101
2005-06-29,BUTE ST AND W PENDER ST,-123.123372729994,49.2883915599916,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,5,198,136,23,156,228,9,101,346,20,82,1117,16:20 - 17:20,4,145,261,33,146,611,6,125,469,16,114,366,,,,,,,,,,,,,
2003-07-11,BUTE ST AND W PENDER ST,-123.123372729994,49.2883915599916,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,6,202,116,15,115,270,14,86,387,22,99,810,16:25 - 17:25,11,159,215,32,146,604,5,122,420,8,145,430,,,,,,,,,,,,,
2000-06-20,BUTE ST AND W PENDER ST,-123.123372729994,49.2883915599916,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,4,204,353,10,185,289,14,105,337,18,114,1072,16:25 - 17:25,16,176,445,14,211,590,6,188,444,20,125,527,,,,,,,,,,,,,
1997-06-27,BUTE ST AND W PENDER ST,-123.123372729994,49.2883915599916,rain,Signalized,True,True,False,True,True,True,07:50 - 08:50,1,155,221,8,121,349,8,109,309,13,77,1156,16:25 - 17:25,9,147,365,16,121,587,14,148,472,6,120,516,,,,,,,,,,,,,
1995-07-26,BUTE ST AND W PENDER ST,-123.123372729994,49.2883915599916,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,1,97,228,2,93,336,12,74,367,7,87,1193,16:20 - 17:20,1,117,504,9,78,548,16,127,494,19,127,495,,,,,,,,,,,,,
2007-03-07,BUTE ST AND MELVILLE ST,-123.124170335692,49.2878637951194,rain,Signalized,True,True,True,True,False,True,07:25 - 08:25,0,30,97,3,115,324,4,128,219,0,32,0,,,,,,,,,,,,,,15:45 - 16:45,3,15,119,2,145,617,8,120,202,0,63,0
2003-07-08,BUTE ST AND MELVILLE ST,-123.124170335692,49.2878637951194,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,88,165,1,182,447,9,113,340,2,92,0,16:25 - 17:25,10,74,219,10,219,939,9,111,294,3,149,0,,,,,,,,,,,,,
2000-06-19,BUTE ST AND MELVILLE ST,-123.124170335692,49.2878637951194,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,3,118,157,3,286,454,18,116,288,0,91,0,16:25 - 17:25,12,110,188,7,230,859,8,133,246,0,158,0,,,,,,,,,,,,,
1997-06-25,BUTE ST AND MELVILLE ST,-123.124170335692,49.2878637951194,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,3,97,159,9,175,360,10,82,316,0,73,,16:25 - 17:25,12,80,244,12,159,920,8,99,360,1,107,,,,,,,,,,,,,,
1995-07-28,BUTE ST AND MELVILLE ST,-123.124170335692,49.2878637951194,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,2,42,165,4,138,495,30,41,313,1,56,,16:25 - 17:25,11,46,244,10,126,810,11,59,379,3,107,,,,,,,,,,,,,,
2010-12-15,BUTE ST AND COMOX ST,-123.131232631951,49.2831905196589,rain,Non-Signalized,True,True,False,True,True,True,07:55 - 08:55,6,88,26,0,265,49,10,82,91,1,106,45,16:40 - 17:40,16,60,50,6,246,75,8,83,67,4,236,40,,,,,,,,,,,,,
2002-11-08,BUTE ST AND DAVIE ST,-123.133359299114,49.2817831675822,rain,Signalized,True,True,True,True,False,True,07:55 - 08:55,3,152,26,3,222,443,6,138,43,7,90,431,,,,,,,,,,,,,,15:40 - 16:40,1,286,54,3,382,769,0,346,72,0,423,475
2000-07-31,BUTE ST AND DAVIE ST,-123.133359299114,49.2817831675822,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,8,213,25,11,163,384,12,123,43,4,105,414,16:10 - 17:10,22,647,44,24,420,674,9,455,97,10,399,443,,,,,,,,,,,,,
1997-06-13,BUTE ST AND DAVIE ST,-123.133359299114,49.2817831675822,cloudy,Signalized,True,True,True,True,False,True,07:55 - 08:55,7,206,30,7,189,386,11,149,57,10,162,499,,,,,,,,,,,,,,15:55 - 16:55,8,633,36,30,424,691,9,345,82,6,333,469
1995-07-24,BUTE ST AND DAVIE ST,-123.133359299114,49.2817831675822,cloudy,Signalized,True,True,False,True,True,True,07:40 - 08:40,6,141,24,12,154,377,10,91,43,7,101,440,16:10 - 17:10,34,652,37,39,471,727,14,382,76,20,396,507,,,,,,,,,,,,,
2003-07-15,THURLOW ST AND W PENDER ST,-123.120406926923,49.2875203293589,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,11,460,235,29,421,433,4,468,245,26,499,996,16:25 - 17:25,16,403,416,31,493,654,13,497,409,14,421,796,,,,,,,,,,,,,
2001-07-31,THURLOW ST AND W PENDER ST,-123.120406926923,49.2875203293589,cloudy,Signalized,True,True,False,True,True,True,07:45 - 08:45,11,416,250,39,331,465,5,379,192,52,324,985,16:20 - 17:20,16,299,374,39,332,459,6,425,198,37,371,1002,,,,,,,,,,,,,
1996-06-27,THURLOW ST AND W PENDER ST,-123.120406926923,49.2875203293589,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,6,205,209,18,319,462,12,380,240,37,226,1127,16:25 - 17:25,10,251,398,32,330,641,24,505,320,47,289,834,,,,,,,,,,,,,
2003-07-15,THURLOW ST AND ROBSON ST,-123.124820000355,49.2846019838144,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,12,520,749,23,473,399,2,409,0,10,368,410,16:25 - 17:25,35,2039,1305,18,854,573,1,2119,0,21,989,463,,,,,,,,,,,,,
2000-05-09,THURLOW ST AND ROBSON ST,-123.124820000355,49.2846019838144,cloudy,Signalized,True,True,False,True,True,True,07:30 - 08:30,3,295,820,13,421,428,3,301,0,4,220,319,16:25 - 17:25,1,947,1271,15,656,551,4,1491,0,8,451,388,,,,,,,,,,,,,
1999-09-30,THURLOW ST AND ROBSON ST,-123.124820000355,49.2846019838144,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,5,400,1100,13,448,468,1,346,0,13,318,500,16:25 - 17:25,32,1976,1509,29,649,516,1,1500,0,14,777,424,,,,,,,,,,,,,
1996-06-20,THURLOW ST AND ROBSON ST,-123.124820000355,49.2846019838144,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,6,452,1068,23,430,480,2,534,0,22,462,463,16:15 - 17:15,23,1577,1449,41,828,644,4,1072,0,21,982,471,,,,,,,,,,,,,
2009-02-04,THURLOW ST AND NELSON ST,-123.128009299206,49.2824919387092,clear,Signalized,True,True,False,True,True,True,07:30 - 08:30,2,114,893,0,138,0,0,132,0,9,183,484,16:40 - 17:40,3,133,1241,2,167,0,0,196,0,7,227,295,,,,,,,,,,,,,
