Geom,INTERSECTION,URL,Sub_URL
"{""coordinates"": [-123.099513991752, 49.262859261201], ""type"": ""Point""}",KINGSWAY AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#770192,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0770192.htm
"{""coordinates"": [-123.099513991752, 49.262859261201], ""type"": ""Point""}",KINGSWAY AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#770192,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0770192.htm
"{""coordinates"": [-123.099513991752, 49.262859261201], ""type"": ""Point""}",KINGSWAY AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#770192,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0770192.htm
"{""coordinates"": [-123.099513991752, 49.262859261201], ""type"": ""Point""}",KINGSWAY AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#770192,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0770192.htm
"{""coordinates"": [-123.096558461299, 49.2598509724826], ""type"": ""Point""}",KINGSWAY AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#770196,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0770196.htm
"{""coordinates"": [-123.096558461299, 49.2598509724826], ""type"": ""Point""}",KINGSWAY AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#770196,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0770196.htm
"{""coordinates"": [-123.178731666949, 49.2301481182812], ""type"": ""Point""}",BLENHEIM ST AND SW MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#815830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0815830.htm
"{""coordinates"": [-123.038987137987, 49.207813748129], ""type"": ""Point""}",SE MARINE DRIVE AND MARINE WAY,https://app.vancouver.ca/vanmapmtc_net/#828305,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0828305.htm
"{""coordinates"": [-123.038987137987, 49.207813748129], ""type"": ""Point""}",SE MARINE DRIVE AND MARINE WAY,https://app.vancouver.ca/vanmapmtc_net/#828305,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0828305.htm
"{""coordinates"": [-123.038987137987, 49.207813748129], ""type"": ""Point""}",SE MARINE DRIVE AND MARINE WAY,https://app.vancouver.ca/vanmapmtc_net/#828305,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0828305.htm
"{""coordinates"": [-123.038987137987, 49.207813748129], ""type"": ""Point""}",SE MARINE DRIVE AND MARINE WAY,https://app.vancouver.ca/vanmapmtc_net/#828305,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0828305.htm
"{""coordinates"": [-123.171398362515, 49.2273527001855], ""type"": ""Point""}",SW MARINE DRIVE AND W 49TH AV,https://app.vancouver.ca/vanmapmtc_net/#830057,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0830057.htm
"{""coordinates"": [-123.171398362515, 49.2273527001855], ""type"": ""Point""}",SW MARINE DRIVE AND W 49TH AV,https://app.vancouver.ca/vanmapmtc_net/#830057,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0830057.htm
"{""coordinates"": [-123.1012275379, 49.2565843255112], ""type"": ""Point""}",MAIN ST AND E 16TH AV,https://app.vancouver.ca/vanmapmtc_net/#190689,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0190689.htm
"{""coordinates"": [-123.1012275379, 49.2565843255112], ""type"": ""Point""}",MAIN ST AND E 16TH AV,https://app.vancouver.ca/vanmapmtc_net/#190689,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0190689.htm
"{""coordinates"": [-123.1012275379, 49.2565843255112], ""type"": ""Point""}",MAIN ST AND E 16TH AV,https://app.vancouver.ca/vanmapmtc_net/#190689,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0190689.htm
"{""coordinates"": [-123.1012275379, 49.2565843255112], ""type"": ""Point""}",MAIN ST AND E 16TH AV,https://app.vancouver.ca/vanmapmtc_net/#190689,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0190689.htm
"{""coordinates"": [-123.1012275379, 49.2565843255112], ""type"": ""Point""}",MAIN ST AND E 16TH AV,https://app.vancouver.ca/vanmapmtc_net/#190689,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0190689.htm
"{""coordinates"": [-123.1012275379, 49.2565843255112], ""type"": ""Point""}",MAIN ST AND E 16TH AV,https://app.vancouver.ca/vanmapmtc_net/#190689,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0190689.htm
"{""coordinates"": [-123.1012275379, 49.2565843255112], ""type"": ""Point""}",MAIN ST AND E 16TH AV,https://app.vancouver.ca/vanmapmtc_net/#190689,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0190689.htm
"{""coordinates"": [-123.1012275379, 49.2565843255112], ""type"": ""Point""}",MAIN ST AND E 16TH AV,https://app.vancouver.ca/vanmapmtc_net/#190690,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0190690.htm
"{""coordinates"": [-123.100980107084, 49.2509397802977], ""type"": ""Point""}",MAIN ST AND E 22ND AV,https://app.vancouver.ca/vanmapmtc_net/#190703,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0190703.htm
"{""coordinates"": [-123.101486354168, 49.2405023727232], ""type"": ""Point""}",MAIN ST AND E 33RD AV,https://app.vancouver.ca/vanmapmtc_net/#190730,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2007/0190730.htm
"{""coordinates"": [-123.101486354168, 49.2405023727232], ""type"": ""Point""}",MAIN ST AND E 33RD AV,https://app.vancouver.ca/vanmapmtc_net/#190730,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0190730.htm
"{""coordinates"": [-123.101486354168, 49.2405023727232], ""type"": ""Point""}",MAIN ST AND E 33RD AV,https://app.vancouver.ca/vanmapmtc_net/#190730,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0190730.htm
"{""coordinates"": [-123.101486354168, 49.2405023727232], ""type"": ""Point""}",MAIN ST AND E 33RD AV,https://app.vancouver.ca/vanmapmtc_net/#190730,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0190730.htm
"{""coordinates"": [-123.101486354168, 49.2405023727232], ""type"": ""Point""}",MAIN ST AND E 33RD AV,https://app.vancouver.ca/vanmapmtc_net/#190730,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0190730.htm
"{""coordinates"": [-123.101486354168, 49.2405023727232], ""type"": ""Point""}",MAIN ST AND E 33RD AV,https://app.vancouver.ca/vanmapmtc_net/#190730,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0190730.htm
"{""coordinates"": [-123.101486354168, 49.2405023727232], ""type"": ""Point""}",MAIN ST AND E 33RD AV,https://app.vancouver.ca/vanmapmtc_net/#190730,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0190730.htm
"{""coordinates"": [-123.101518589036, 49.2330791487128], ""type"": ""Point""}",MAIN ST AND E 41ST AV,https://app.vancouver.ca/vanmapmtc_net/#190750,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2007/0190750.htm
"{""coordinates"": [-123.101518589036, 49.2330791487128], ""type"": ""Point""}",MAIN ST AND E 41ST AV,https://app.vancouver.ca/vanmapmtc_net/#190750,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0190750.htm
"{""coordinates"": [-123.101518589036, 49.2330791487128], ""type"": ""Point""}",MAIN ST AND E 41ST AV,https://app.vancouver.ca/vanmapmtc_net/#190750,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0190750.htm
"{""coordinates"": [-123.101518589036, 49.2330791487128], ""type"": ""Point""}",MAIN ST AND E 41ST AV,https://app.vancouver.ca/vanmapmtc_net/#190750,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0190750.htm
"{""coordinates"": [-123.101518589036, 49.2330791487128], ""type"": ""Point""}",MAIN ST AND E 41ST AV,https://app.vancouver.ca/vanmapmtc_net/#190750,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0190750.htm
"{""coordinates"": [-123.101518589036, 49.2330791487128], ""type"": ""Point""}",MAIN ST AND E 41ST AV,https://app.vancouver.ca/vanmapmtc_net/#190750,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0190750.htm
"{""coordinates"": [-123.102193665642, 49.211094282372], ""type"": ""Point""}",MAIN ST AND SE MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#190830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0190830.htm
"{""coordinates"": [-123.102193665642, 49.211094282372], ""type"": ""Point""}",MAIN ST AND SE MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#190830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0190830.htm
"{""coordinates"": [-123.102193665642, 49.211094282372], ""type"": ""Point""}",MAIN ST AND SE MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#190830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0190830.htm
"{""coordinates"": [-123.102193665642, 49.211094282372], ""type"": ""Point""}",MAIN ST AND SE MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#190830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0190830.htm
"{""coordinates"": [-123.102193665642, 49.211094282372], ""type"": ""Point""}",MAIN ST AND SE MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#190830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0190830.htm
"{""coordinates"": [-123.097606874151, 49.2822474872451], ""type"": ""Point""}",GORE AV AND E CORDOVA ST,https://app.vancouver.ca/vanmapmtc_net/#192589,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0192589.htm
"{""coordinates"": [-123.097606874151, 49.2822474872451], ""type"": ""Point""}",GORE AV AND E CORDOVA ST,https://app.vancouver.ca/vanmapmtc_net/#192589,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0192589.htm
"{""coordinates"": [-123.097606874151, 49.2822474872451], ""type"": ""Point""}",GORE AV AND E CORDOVA ST,https://app.vancouver.ca/vanmapmtc_net/#192589,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0192589.htm
"{""coordinates"": [-123.097606874151, 49.2822474872451], ""type"": ""Point""}",GORE AV AND E CORDOVA ST,https://app.vancouver.ca/vanmapmtc_net/#192589,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0192589.htm
"{""coordinates"": [-123.097337192047, 49.280341835337], ""type"": ""Point""}",GORE AV AND E PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#192592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0192592.htm
"{""coordinates"": [-123.097337192047, 49.280341835337], ""type"": ""Point""}",GORE AV AND E PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#192592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0192592.htm
"{""coordinates"": [-123.097337192047, 49.280341835337], ""type"": ""Point""}",GORE AV AND E PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#192592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0192592.htm
"{""coordinates"": [-123.097337192047, 49.280341835337], ""type"": ""Point""}",GORE AV AND E PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#192592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0192592.htm
"{""coordinates"": [-123.096831254733, 49.2767120738632], ""type"": ""Point""}",GORE AV AND PRIOR ST,https://app.vancouver.ca/vanmapmtc_net/#192600,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0192600.htm
"{""coordinates"": [-123.096831254733, 49.2767120738632], ""type"": ""Point""}",GORE AV AND PRIOR ST,https://app.vancouver.ca/vanmapmtc_net/#192600,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0192600.htm
"{""coordinates"": [-123.096831254733, 49.2767120738632], ""type"": ""Point""}",GORE AV AND PRIOR ST,https://app.vancouver.ca/vanmapmtc_net/#192600,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0192600.htm
"{""coordinates"": [-123.096831254733, 49.2767120738632], ""type"": ""Point""}",GORE AV AND PRIOR ST,https://app.vancouver.ca/vanmapmtc_net/#192600,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0192600.htm
"{""coordinates"": [-123.096831254733, 49.2767120738632], ""type"": ""Point""}",GORE AV AND PRIOR ST,https://app.vancouver.ca/vanmapmtc_net/#192600,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0192600.htm
"{""coordinates"": [-123.096831254733, 49.2767120738632], ""type"": ""Point""}",GORE AV AND PRIOR ST,https://app.vancouver.ca/vanmapmtc_net/#192600,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0192600.htm
"{""coordinates"": [-123.099513991752, 49.262859261201], ""type"": ""Point""}",KINGSWAY AND E BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#192650,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0192650.htm
"{""coordinates"": [-123.098050301931, 49.2724590184314], ""type"": ""Point""}",STATION ST AND TERMINAL AV,https://app.vancouver.ca/vanmapmtc_net/#193630,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0193630.htm
"{""coordinates"": [-123.098050301931, 49.2724590184314], ""type"": ""Point""}",STATION ST AND TERMINAL AV,https://app.vancouver.ca/vanmapmtc_net/#193630,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0193630.htm
"{""coordinates"": [-123.098050301931, 49.2724590184314], ""type"": ""Point""}",STATION ST AND TERMINAL AV,https://app.vancouver.ca/vanmapmtc_net/#193630,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0193630.htm
"{""coordinates"": [-123.098050301931, 49.2724590184314], ""type"": ""Point""}",STATION ST AND TERMINAL AV,https://app.vancouver.ca/vanmapmtc_net/#193630,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0193630.htm
"{""coordinates"": [-123.098050301931, 49.2724590184314], ""type"": ""Point""}",STATION ST AND TERMINAL AV,https://app.vancouver.ca/vanmapmtc_net/#193630,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0193630.htm
"{""coordinates"": [-123.098050301931, 49.2724590184314], ""type"": ""Point""}",STATION ST AND TERMINAL AV,https://app.vancouver.ca/vanmapmtc_net/#193630,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0193630.htm
"{""coordinates"": [-123.098644973131, 49.2725619644746], ""type"": ""Point""}",STATION ST AND TERMINAL AV,https://app.vancouver.ca/vanmapmtc_net/#193630,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0193630.htm
"{""coordinates"": [-123.098644973131, 49.2725619644746], ""type"": ""Point""}",STATION ST AND TERMINAL AV,https://app.vancouver.ca/vanmapmtc_net/#193630,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0193630.htm
"{""coordinates"": [-123.098644973131, 49.2725619644746], ""type"": ""Point""}",STATION ST AND TERMINAL AV,https://app.vancouver.ca/vanmapmtc_net/#193630,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0193630.htm
"{""coordinates"": [-123.098644973131, 49.2725619644746], ""type"": ""Point""}",STATION ST AND TERMINAL AV,https://app.vancouver.ca/vanmapmtc_net/#193630,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0193630.htm
"{""coordinates"": [-123.098644973131, 49.2725619644746], ""type"": ""Point""}",STATION ST AND TERMINAL AV,https://app.vancouver.ca/vanmapmtc_net/#193630,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0193630.htm
"{""coordinates"": [-123.098644973131, 49.2725619644746], ""type"": ""Point""}",STATION ST AND TERMINAL AV,https://app.vancouver.ca/vanmapmtc_net/#193630,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0193630.htm
"{""coordinates"": [-123.09820088506, 49.2677637988991], ""type"": ""Point""}",SCOTIA ST AND E 2ND AV,https://app.vancouver.ca/vanmapmtc_net/#194640,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0194640.htm
"{""coordinates"": [-123.096325356555, 49.2666315483686], ""type"": ""Point""}",BRUNSWICK ST AND E 2ND AV,https://app.vancouver.ca/vanmapmtc_net/#195643,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0195643.htm
"{""coordinates"": [-123.098377457372, 49.2108357194396], ""type"": ""Point""}",PRINCE EDWARD ST AND SE MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#197830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0197830.htm
"{""coordinates"": [-123.098377457372, 49.2108357194396], ""type"": ""Point""}",PRINCE EDWARD ST AND SE MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#197830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0197830.htm
"{""coordinates"": [-123.098377457372, 49.2108357194396], ""type"": ""Point""}",PRINCE EDWARD ST AND SE MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#197830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0197830.htm
"{""coordinates"": [-123.098377457372, 49.2108357194396], ""type"": ""Point""}",PRINCE EDWARD ST AND SE MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#197830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0197830.htm
"{""coordinates"": [-123.098000574662, 49.2108774122302], ""type"": ""Point""}",PRINCE EDWARD ST AND SE MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#197830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0197830.htm
"{""coordinates"": [-123.098000574662, 49.2108774122302], ""type"": ""Point""}",PRINCE EDWARD ST AND SE MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#197830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0197830.htm
"{""coordinates"": [-123.098000574662, 49.2108774122302], ""type"": ""Point""}",PRINCE EDWARD ST AND SE MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#197830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0197830.htm
"{""coordinates"": [-123.098000574662, 49.2108774122302], ""type"": ""Point""}",PRINCE EDWARD ST AND SE MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#197830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0197830.htm
"{""coordinates"": [-123.091442121635, 49.2821339390623], ""type"": ""Point""}",PRINCESS AV AND E CORDOVA ST,https://app.vancouver.ca/vanmapmtc_net/#198589,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0198589.htm
"{""coordinates"": [-123.089530713738, 49.2811485648101], ""type"": ""Point""}",HEATLEY AV AND E HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#205590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0205590.htm
"{""coordinates"": [-123.089530713738, 49.2811485648101], ""type"": ""Point""}",HEATLEY AV AND E HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#205590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0205590.htm
"{""coordinates"": [-123.089502125169, 49.2710179103365], ""type"": ""Point""}",CAROLINA ST AND TERMINAL AV,https://app.vancouver.ca/vanmapmtc_net/#206630,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0206630.htm
"{""coordinates"": [-123.089163225897, 49.2597165933554], ""type"": ""Point""}",FRASER ST AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#210670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2010/0210670.htm
"{""coordinates"": [-123.089163225897, 49.2597165933554], ""type"": ""Point""}",FRASER ST AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#210670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0210670.htm
"{""coordinates"": [-123.089163225897, 49.2597165933554], ""type"": ""Point""}",FRASER ST AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#210670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0210670.htm
"{""coordinates"": [-123.089163225897, 49.2597165933554], ""type"": ""Point""}",FRASER ST AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#210670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0210670.htm
"{""coordinates"": [-123.089163225897, 49.2597165933554], ""type"": ""Point""}",FRASER ST AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#210670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0210670.htm
"{""coordinates"": [-123.089163225897, 49.2597165933554], ""type"": ""Point""}",FRASER ST AND E 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#210670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0210670.htm
"{""coordinates"": [-123.090346542615, 49.2403061298003], ""type"": ""Point""}",FRASER ST AND E 33RD AV,https://app.vancouver.ca/vanmapmtc_net/#210730,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2008/0210730.htm
